,Date,Title,URL,Journal,Severe,Severe lower bound,Severe upper bound,Severe p-value,Severe Significant,Severe Adjusted,Severe Calculated,Fatality,Fatality lower bound,Fatality upper bound,Fatality p-value,Fatality Significant,Fatality Adjusted,Fatality Calculated,Multivariate adjustment,Design,Sample,Study population,Added on,Critical only,Discharged vs. death?,Sample Text,Matches,Entry
,2020-03-20,COVID-19 and smoking: A systematic review of the evidence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7083240/,Tob Induc Dis,,,,,,,,,,,,,,,,Systematic review,71.0,"The literature search was conducted on 17 March 2020, using two databases (PubMed, ScienceDirect), with the search terms: [‘smoking’ OR ‘tobacco’ OR ‘risk factors’ OR ‘smoker*’] AND [‘COVID-19’ OR ‘COVID 19’ OR ‘novel coronavirus’ OR ‘sars cov-2’ OR ‘sars cov 2’] and included studies published in 2019 and 2020.",,,,"A total of 71 studies were retrieved through the search, of which 66 were excluded after full-text screening, leaving five studies that were included.","Title Setting Wuhan, China  Population Study design and time horizon  2020  Outcomes Smoking rates by outcome  Current smoker vs non-smoker

Among the patients with severe symptoms, 16.9% were current smokers and 5.2% were former smokers, in contrast to patients with non-severe symptoms where 11.8% were current smokers and 1.3% were former smokers.

The results showed that among severe patients (n=58), 3.4% were current smokers and 6.9% were former smokers, in contrast to non-severe patients (n=82) among which 0% were current smokers and 3.7% were former smokers , leading to an OR of 2.23; (95% CI: 0.65–7.63; p=0.2).

The results showed that among severe patients (n=58), 3.4% were current smokers and 6.9% were former smokers, in contrast to non-severe patients (n=82) among which 0% were current smokers and 3.7% were former smokers , leading to an OR of 2.23; (95% CI: 0.65-7.63; p=0.2).",2020-03-27
,2020-03-13,"Epidemiological, Clinical Characteristics and Outcome of Medical Staff Infected with COVID-19 in Wuhan, China: A Retrospective Case Series Analysis",https://doi.org/10.1101/2020.03.09.20033118,medrxiv,,,,,,,,,,,,,,,,Case series,9.0,"Methods In this retrospective study, 64 confirmed cases of novel coronavirus-infected medical staff admitted to Union Hospital, Wuhan between 16 Jan, 2020 to 15 Feb, 2020 were included.",,,,"9 (14%) patients needed an electrocardiograph monitoring, among whom 8 were in group 1.",There were 7 (11%) overweight cases (BMI ≥ 24 kg/m 2 ) and only 1 was current smoker.,2020-03-27
,2020-03-12,Patients of COVID-19 may benefit from sustained Lopinavir-combined regimen and the increase of Eosinophil may predict the outcome of COVID-19 progression,https://doi.org/10.1016/j.ijid.2020.03.013,Int J Infect Dis,,,,,,,,,,,,,,,,Other,10.0,"METHODS: We collected data from ten COVID-19 patients admitted between January 22, 2020 and February 11, 2020 at Xixi hospital in Hangzhou, China.",,,,"METHODS: We collected data from ten COVID-19 patients admitted between January 22, 2020 and February 11, 2020 at Xixi hospital in Hangzhou, China.","Patient 7 was a current smoker, 20 cigarettes per day for twenty years.",2020-05-12
,2020-03-11,Sex difference and smoking predisposition in patients with COVID-19,https://doi.org/10.1016/s2213-2600(20)30117-x,Lancet Respir Med,,,,,,,,,,,,,,,,Other,1099.0,"In a latest report4 of 1099 patients with COVID-19 from 552 hospitals in 30 provinces in China, 58% of the patients were men.",,,,"In a latest report4 of 1099 patients with COVID-19 from 552 hospitals in 30 provinces in China, 58% of the patients were men.","A trend towards an association was seen between smoking and severity of COVID-19 in the study by Zhang and colleagues2 (11·8% of smokers had non-severe disease vs 16·9% of smokers with severe disease), but it was not significant.

This sex predisposition might be associated with the much higher smoking rate in men than in women in China (288 million men vs 12·6 million women were smokers in 2018).",2020-05-12
,2020-02-11,"Bulk and single-cell transcriptomics identify tobacco-use disparity in lung gene expression of ACE2, the receptor of 2019-nCov",https://doi.org/10.1101/2020.02.05.20020107,medrxiv,,,,,,,,,,,,,,,,Other,54.0,All the data use existing deidentified biological samples and data from prior studies.,,,,"In total, 54 samples in the TCGA dataset, 77 samples in the GSE40419 dataset, 60 samples in the GSE19804 dataset, 33 samples in the GSE10072 dataset and 121 samples in the GSE34450 dataset were analyzed.","Furthermore, we investigated ordinal categorized smoking history (non-smoker, former smoker quit more than 15yrs, former smoker quit less than15yrs, and current smoker) and showed results in Figure 2B .

TCGA dataset has more categories of smoking history, including never-smoker, smoker reformed more than 15 years, smoker reformed less than 15 years and current smoker.

C shows expression in healthy lungs of smoker and non-smoker.

Significantly, current smoker and former smoker showed differently remodelled AT2 cells (AT2-smoking and AT2-reformed, respectively).

B shows expression in normal lung tissues of never-smoker/non-smoker, reformed/former smoker and current smoker with lung adenocarcinoma.

In the TCGA dataset, we found a significant trend of ACE2 gene expression regulation associated with the smoking history that current smokers had the highest expression, non-smokers had the lowest expression and former smokers had that inbetween (ordinal regression p-value=0.01, Fig.

  A shows expression in normal lung tissues of smoker and non-smoker with lung adenocarcinoma.

Smokers in GSE10072 showed a higher mean of ACE2 gene expression than non-smokers.

Given that the GSE19804 microarray study focused on female nonsmokers while the GSE10072 dataset includes samples from both males and females and both smokers and non-smokers, we believe that the observed disparity may be due to other factors other than race, such as smoking, gender and unknown factors.",2020-03-27
,2020-02-05,Integrative Bioinformatics Analysis Provides Insight into the Molecular Mechanisms of 2019-nCoV,https://doi.org/10.1101/2020.02.03.20020206,medrxiv,,,,,,,,,,,,,,,,Other,6.0,"Six independent studies (GSE37758, GSE73395, GSE89809, GSE63127, GSE97010, and GSE14700), covering healthy volunteers, COPD patients, asthma patients, smoking individuals were collected from GEO data repository ( The samples consist of lung tissues, bronchoalveolar lavage, bronchial epithelial cells, small airway epithelial cells, and SARS infected cells.",,,,"Six independent studies (GSE37758, GSE73395, GSE89809, GSE63127, GSE97010, and GSE14700), covering healthy volunteers, COPD patients, asthma patients, smoking individuals were collected from GEO data repository ( The samples consist of lung tissues, bronchoalveolar lavage, bronchial epithelial cells, small airway epithelial cells, and SARS infected cells.","However, the p-value between baseline and post-acute smoke exposure (ASE) group (24 hours after smoking 3 cigarettes) was 0.073 ( Figure 1E ).",2020-03-27
0,2020-04-29,"Role of Drugs Affecting the Renin-Angiotensin-Aldosterone System on Susceptibility and Severity of COVID-19: A Large Case-Control Study from Zheijang Province, China.",https://doi.org/10.1101/2020.04.24.20077875,medrxiv,AOR: 1.08,0.56,2.08,0.82,Not Significant,Adjusted,Extracted,,,,,,,,,Retrospective observational study,610,"14 hospitals in Zhejiang province, China between Jan 10 and Feb 28, 2020 and confirmed diagnosis of Covid-19 infection were included",5/6/2020,N,N,,,
1,2020-04-23,Risk factors of critical & mortal COVID-19 cases: A systematic literature review and meta-analysis,https://doi.org/10.1016/j.jinf.2020.04.021,Journal of Infection,OR: 2.51,1.39,3.32,,Significant,Not Adjusted,Extracted,,,,,,,,,Systematic review and meta-analysis,3035 patients from 13 studies,China,5/6/2020,Y,N,,,
2,2020-04-16,Smoking is Associated with COVID-19 Progression: A Meta-Analysis,https://doi.org/10.1101/2020.04.13.20063669,no data provided,OR 2.25,1.49,3.39,,Significant,Not Adjusted,Extracted,,,,,,,,,Systematic review and meta-analysis,12 studies enrolling 9025 patients,"PubMed database on April 6, 2020, with the search term: ((smoking) OR (characteristics) OR (risk factors) OR (outcomes) OR (smoker*)) AND ((COVID-19) OR (COVID) OR (coronavirus) OR (sars cov-2) OR (sars cov 2)) for studies published between January 1, 2020 and April 6, 2020.",5/6/2020,N,N,,,
3,2020-04-14,"Associations of clinical characteristics and antiviral drugs with viral RNA clearance in patients with COVID-19 in Guangzhou, China: a retrospective cohort study [medrxiv]",https://doi.org/10.1101/2020.04.09.20058941,medRxiv,OR 1.51,0.57,3.99,0.41,Not Significant,Not Adjusted,Calculated,,,,,,,,,Retrospective observational study,284,Guangzhou Eighth People’s Hospital between 20th January 2020 and 15th March 2020,5/6/2020,N,N,,,
4,2020-04-07,The clinical characteristics of COVID-19: a retrospective analysis of 104 patients from the outbreak on board the Diamond Princess cruise ship in Japan,https://doi.org/10.1101/2020.03.18.20038125,medRxiv,OR: 2.06,0.61,6.93,0.25,Not Significant,Not Adjusted,Calculated,,,,,,,,,Retrospective observational study,104,Passengers and crew of Diamond Princess cruise ship,4/10/2020,N,N,,,
5,2020-04-07,The relationship of COVID-19 severity with cardiovascular disease and its traditional risk factors: A systematic review and meta-analysis,https://doi.org/10.1101/2020.04.05.20054155,medRxiv,RR 1.77,0.78,4.02,,Not Significant,Not Adjusted,Extracted,,,,,,,,,Systematic review and meta-analysis,3 studies enrolling 1342 patients,"PubMed and Embase were searched for records published between December 1, 2019 and March 20, 2020.",5/6/2020,Y,N,,,
6,2020-04-03,"Preliminary Estimates of the Prevalence of Selected Underlying Health Conditions Among Patients with Coronavirus Disease 2019 — United States, February 12–March 28, 2020 [MMWR Morb Mortal Wkly Rep]",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7119513/,Morbidity and Mortality Weekly Report,OR 3.06,2.16,4.36,<0.01,Significant,Not Adjusted,Calculated,,,,,,,,,Retrospective observational study,7162,"CDC passive surveillance registry as of March 28, 2027",5/6/2020,Y,N,,,
7,2020-04-01,Risk factors for severe corona virus disease 2019 (COVID-19) patients : a systematic review and meta analysis,https://doi.org/10.1101/2020.03.30.20047415,medRxiv,OR 1.40,0.65,3.01,,Not significant,Not Adjusted,Extracted,,,,,,,,,Systematic review and meta-analysis,3 studies enrolling 412 patients,"China National Knowledge Infrastructure (CNKI), Wanfang, Weipu, Chinese Biomedicine Literature Database (CBM-SinoMed), MEDLINE (via PubMed), EMBASE, Cochrane Central Register and Web of science searched through  8 March 2026",5/6/2020,N,N,,,
8,2020-03-30,"Risk Factors Associated with Clinical Outcomes in 323 COVID-19 Patients in Wuhan, China",https://doi.org/10.1101/2020.03.25.20037721,medRxiv,OR 2.12,1.0,4.47,0.05,Not Significant,Not Adjusted,Extracted,,,,,,,,,Retrospective observational study,323,"Tianyou Hospital from January 8 to February 20, 2020",4/10/2020,N,N,,,
9,2020-03-30,"Risk Factors Associated with Clinical Outcomes in 323 COVID-19 Patients in Wuhan, China",https://doi.org/10.1101/2020.03.25.20037721,medRxiv,AOR 3.46,1.18,10.17,<0.01,Significant,Adjusted,Extracted,,,,,,,,"neutrophil count, white blood cell count, hypersensitivie troponin I, diabetes, critical diagnosis, hypnotics, age >=65",Retrospective observational study,323,"Tianyou Hospital from January 8 to February 20, 2020",4/10/2020,N,N,,,
10,2020-03-30,Development and external validation of a prognostic multivariable model on admission for hospitalized patients with COVID-19,https://doi.org/10.1101/2020.03.28.20045997,medRxiv,,,,,,,,OR 0.93,0.26,3.27,0.91,Not Significant,Not Adjusted,Calculated,,Retrospective observational study,299,Tongji Hospital from Jan to Feb 2020,5/6/2020,N,Y,,,
11,2020-03-27,"Prevalence, Severity and Mortality associated with COPD and Smoking in patients with COVID-19: A Rapid Systematic Review and Meta-Analysis",https://doi.org/10.1101/2020.03.25.20043745,medRxiv,RR 1.45,1.03,2.04,,Significant,Not Adjusted,Extracted,,,,,,,,,Systematic review and meta-analysis,2 studies enrollilng 916 patients,"MEDLINE and Google scholar searched through March 16, 2020",5/6/2020,N,N,,,
12,2020-03-24,"Epidemiological and clinical features of 125 Hospitalized Patients with COVID-19 in Fuyang, Anhui, China Epidemiological and clinical features of 125 Hospitalized Patients with COVID-19 in Fuyang, Anhui, China",http://doi.org/10.1016/j.ijid.2020.03.070,International Journal of Infectious Diseases,OR 3.93,1.3,11.9,0.02,Significant,Not Adjusted,Calculated,,,,,,,,,Prospective observational study,125,"NO.2 People’s Hospital of Fuyang City Jan 20 - Feb 9, 2020",4/10/2020,Y,N,,,
13,2020-03-23,Prognostic value of C-reactive protein in patients with COVID-19,https://doi.org/10.1101/2020.03.21.20040360,medRxiv,,,,,,,,OR: 1.63,0.65,4.08,0.3,Not Significant,Not Adjusted,Calculated,,Retrospective observational study,298,"Eastern Campus of Renmin Hospital of Wuhan University from Jan 30 to Feb 20, 2024",4/10/2020,N,Y,,,
14,2020-03-23,"Characteristics of patients with COVID-19 during epidemic ongoing outbreak in Wuhan, China",https://doi.org/10.1101/2020.03.19.20033175,medRxiv,,,,,,,,OR 1.40,0.62,3.18,0.42,Not Significant,Not Adjusted,Calculated,,Retrospective observational study,403,"Eastern Campus of Renmin Hospital, Wuhan University from Jan 30 to Feb 25, 2020",5/6/2020,N,Y,,,
15,2020-03-20,The clinical characteristics of COVID-19: a retrospective analysis of 104 patients from the outbreak on board the Diamond Princess cruise ship in Japan,https://doi.org/10.1101/2020.03.18.20038125,medRxiv,OR 2.06,0.61,6.93,0.25,Not Significant,Not Adjusted,Calculated,,,,,,,,,Retrospective observational study,104,"Diamond Princess cruise ship passengers and crew (followed  from 11th-26th Feb, 2020)",4/10/2020,N,N,,,
16,2020-03-20,Tobacco Induced Diseases COVID-19 and smoking: A systematic review of the evidence,http://doi.org/10.18332/tid/119324,Tobacco Induced Diseases,RR 2.4,1.43,4.04,,Significant,Not Adjusted,Extracted,,,,,,,,,Systematic review and meta-analysis,3 studies enrolling 1331 patients,PubMed and ScienceDirect were searched for December 2019 - January 2020,4/20/2020,Y,N,,,
17,2020-03-20,Non-severe vs severe symptomatic COVID-19: 104 cases from the outbreak on the cruise ship Â“Diamond PrincessÂ” in Japan,https://doi.org/10.1101/2020.03.18.20038125,medRxiv,,,,,,,Calculated,OR 1.49,0.52,4.23,0.46,Not Significant,Not Adjusted,Extracted,,Retrospective observational study,71,71 patients on board the Diamond Princess cruise ship with laboratory-confirmed COVID-19 who were symptomatic at the end of the observation,4/21/2020,N,N,,,
18,2020-03-20,Tobacco Induced Diseases COVID-19 and smoking: A systematic review of the evidence,http://doi.org/10.18332/tid/119324,Tobacco Induced Diseases,RR 1.4,0.98,2.0,,Not Significant,Not Adjusted,Extracted,,,,,,,,,Systematic review and meta-analysis,5 studies enrolling 1549 patients,PubMed and ScienceDirect were searched for December 2019 - January 2020,5/6/2020,N,N,,,
19,2020-03-18,Host susceptibility to severe COVID-19 and establishment of a host risk score: findings of 487 cases outside Wuhan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7081524/,Critical Care,OR 1.60,0.64,4.04,0.32,Not Significant,Not Adjusted,Calculated,,,,,,,,,Retrospective observational study,487,"Zhejiang Province of China followed up until February 17, 2022",5/6/2020,N,N,,,
20,2020-03-17,"Incidence, clinical characteristics and prognostic factor of patients with COVID-19: a systematic review and meta-analysis",https://doi.org/10.1101/2020.03.17.20037572,medRxiv,OR 1.73,1.15,2.63,,Significant,Not Adjusted,Extracted,,,,,,,,Smoking status,Systematic review and meta-analysis,Not reported number of studies out of 30 enrolling 5300 patients,"PubMed, Web of Science Core Collection, Embase, Cochrane and MedRxiv databases were searched through February 25, 2020.",4/10/2020,N,N,,,
21,2020-03-16,Active smoking is not associated with severity of coronavirus disease 2019 (COVID-19),https://doi.org/10.1016/j.ejim.2020.03.014,European Journal of Internal Medicine,OR 1.69,0.41,6.92,0.25,Not Significant,Not Adjusted,Extracted,,,,,,,,,Systematic review and meta-analysis,"5 studies, 1399 patients","Medline (PubMed interface), Scopus and Web of Science searched through March 9, 2020, without language restriction",4/10/2020,N,N,,,
22,2020-03-16,"Influence factors of death risk among COVID-19 patients in Wuhan, China: a hospital-based case-cohort study",https://doi.org/10.1101/2020.03.13.20035329,medRxiv,,,,,,,Smoking status,RR 0.81,0.44,1.48,0.49,Not Significant,Not Adjusted,Extracted,,Retrospective observational study,200,"Union Hospital of Huazhong University of Science and Technology from Jan 1 to Jan 30, 2020",4/10/2020,N,N,,,
23,2020-03-12,"Clinical course and risk factors for mortality of adult inpatients with COVID-19 in Wuhan, China: a retrospective cohort study",http://doi.org/10.1016/s0140-6736(20)30566-3,Lancet,,,,,,,,OR: 2.23,0.65,7.63,0.2,Not Significant,Not Adjusted,Calculated,,Retrospective observational study,191,"Jinyintan Hospital and Wuhan Pulmonary Hospital (Wuhan, China) who had been discharged or had died by Jan 31, 2020",5/6/2020,N,Y,,,
24,2020-03-09,"Clinical course and risk factors for mortality of adult inpatients with COVID-19 in Wuhan, China: a retrospective cohort study",https://www.ncbi.nlm.nih.gov/pubmed/32171076,Lancet,,,,,,,,OR 2.23,0.65,7.63,0.2,Not Significant,Not Adjusted,Calculated,,Retrospective observational study,191,"Only those who either died or were discharged, at Jinyintan Hospital or Wuhan Pulmonary Hospital through Jan 31, excluding those still hospitalized on Jan 31",4/10/2020,N,Y,,,
25,2020-03-03,Epidemiological and clinical features of 2019-nCoV acute respiratory disease cases in Chongqing municipality China: a retrospective descriptive multiple-center study,https://doi.org/10.1101/2020.03.01.20029397,medRxiv,OR 14.46,7.03,29.75,<0.01,Significant,Not Adjusted,Calculated,,,,,,,,,Retrospective observational study,267,"Qianjiang central hospital of Chongqing, Chongqing three gorges central hospital and Chongqing public health medical center from January 19 to February 16, 2022",5/6/2020,N,N,,,
26,2020-03-02,"Clinical Characteristics of Patients with Severe Pneumonia Caused by the 2019 Novel Coronavirus in Wuhan, China",https://doi.org/10.1101/2020.03.02.20029306,medRxiv,OR 1.00,0.4,2.53,0.99,Not Significant,Not Adjusted,Calculated,,,,,,,,,Cross-sectional study,110,"respiratory ICU admissions of Central Hospital of Wuhan from Jan 1-Feb 10, 2020",4/10/2020,N,N,,,
27,2020-02-28,Clinical Characteristics of Coronavirus Disease 2019 in China,https://www.ncbi.nlm.nih.gov/pubmed/32109013/,New England Journal of Medicine,OR 2.60,1.45,4.66,<0.01,Significant,Not Adjusted,Calculated,,,,,,,,,Retrospective observational study,1099,"552 hospitals in China between Dec 11, 2020 to Jan 29, 2020",4/10/2020,Y,N,,,
28,2020-02-28,Clinical Characteristics of Coronavirus Disease 2019 in China,https://www.ncbi.nlm.nih.gov/pubmed/32109013/,New England Journal of Medicine,OR 1.5,0.97,2.36,0.07,Not Significant,Not Adjusted,Calculated,,,,,,,,,Retrospective observational study,1099,"552 hospitals in China between Dec 11, 2020 to Jan 29, 2020",4/10/2020,N,N,,,
29,2020-02-09,Clinical characteristics of 2019 novel coronavirus infection in China,https://doi.org/10.1101/2020.02.06.20020974,New England Journal of Medicine,OR 1.91,1.27,2.86,<0.01,Significant,Not Adjusted,Calculated,,,,,,,,,Retrospective observational study,1099,"552 hospitals in China between Dec 11, 2020 to Jan 29, 2020",5/6/2020,N,N,,,
