,Date,Title,URL,Journal,Severe,Severe lower bound,Severe upper bound,Severe p-value,Severe Significant,Severe Adjusted,Severe Calculated,Fatality,Fatality lower bound,Fatality upper bound,Fatality p-value,Fatality Significant,Fatality Adjusted,Fatality Calculated,Multivariate adjustment,Design,Sample,Study population,Added on,Critical only,Discharged vs. death?,Sample Text,Matches,Entry
,2020-03-26,"COVID-19 clinical characteristics, and sex-specific risk of mortality: Systematic Review and Meta-analysis",https://doi.org/10.1101/2020.03.24.20042903,medrxiv,,,,,,,,,,,,,,,,Systematic review,4789.0,"Methods: We reviewed the scientific literature published from January 1, 2019 to March 3, 2020.",,,,A total of 4789 patients with a mean age of 49 years were evaluated.,"The most common comorbidities were respectively hypertension (18.5 %, CI 12.7-24.4), 246 cardiovascular diseases (14.9 %, CI 6.0-23.8), diabetes (10.8 %, CI 8.3-13.3), chronic liver 247 disease (8.1, CI 4.6-11.6) and smoking (8.0%, CI 2.3-13.6) ( Table 3) .

The most prevalent comorbidities in our study were hypertension (18.5 %, CI 12.7-24.4) followed 307 by cardiovascular diseases (14.9 %, CI 6.0-23.8) and diabetes (10.8 %, CI 8.3-13.3).

The most prevalent comorbidities were hypertension (18.5 %, CI 12.7 to 24.4) and Cardiovascular disease (14.9 %, CI 6.0 to 23.8).",2020-04-03
,2020-03-26,"A Multicentre Study of 2019 Novel Coronavirus Disease Outcomes of Cancer Patients in Wuhan, China",https://doi.org/10.1101/2020.03.21.20037127,medrxiv,,,,,,,,,,,,,,,,Retrospective observational,67.0,"We searched PubMed for articles published up to Mar 18, 2020 .",,,,"Participants: Medical records of 67 cancer patients admitted to hospitals between Jan 5, 2020 to Feb 18, 2020 were included.","Among the cancer diagnosed cancers, lung cancer (n=15, 22.4%) was the most common cancer type.",2020-04-03
,2020-03-26,Controversies about COVID-19 and anticancer treatment with immune checkpoint inhibitors,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7117596/,PMC,,,,,,,,,,,,,,,,Other,1590.0,"Thus, hoping for positive results from tocilizumab randomized clinical trial on COVID-19 patients, we could only argue about the evident diversity of this viral infection from previous SARS outbreaks and even more from influenza epidemics, probably both in terms of clinical features and of pathogenetic implications.",,,,"A recent nationwide analysis in China demonstrated that, of 1590 COVID-19 cases from 575 hospitals, 18 had a history of cancer (1 vs 0.29% of cancer incidence in the overall Chinese population, respectively), with lung cancer as the most frequent diagnosis .","A recent nationwide analysis in China demonstrated that, of 1590 COVID-19 cases from 575 hospitals, 18 had a history of cancer (1 vs 0.29% of cancer incidence in the overall Chinese population, respectively), with lung cancer as the most frequent diagnosis .

Patients with cancer were observed to have a higher risk of severe events compared with patients without cancer (39 vs 8%; p = 0.0003).",2020-04-10
,2020-03-23,Chinese and Italian COVID-19 outbreaks can be correctly described by a modified SIRD model,https://doi.org/10.1101/2020.03.19.20039388,medrxiv,,,,,,,,,,,,,,,,Other,30000.0,"However, the data reported in for the Italian case are retrieved from , making the use of both the databases interchangeable.",,,,"This caused many deaths in Italy (>20,000) and many other are expected, overcoming 30,000 cases.",of 7.09 (90% CI: 5.84-8.35).,2020-05-01
,2020-03-16,Challenges and Countermeasures of Integrative Cancer Therapy in the Epidemic of COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7079301/,Integr Cancer Ther,,,,,,,,,,,,,,,,Other,0.0,"In December 2019, a novel coronavirus named COVID-19 outbroke in Wuhan, Hubei province, and began spreading rapidly with more than 80 000 cases confirmed and 3000 deaths in China.",,,,"In December 2019, a novel coronavirus named COVID-19 outbroke in Wuhan, Hubei province, and began spreading rapidly with more than 80 000 cases confirmed and 3000 deaths in China.","According to the latest study revealing the correlation between COVID-19 and cancer, 18 (1%) of 1590 COVID-19 cases had a history of cancer, which was higher than the incidence of cancer (0.29%) in the overall Chinese population; meanwhile, cancer patients were found to have a higher risk of severe events than patients without cancer.",2020-04-03
,2020-03-12,Prevalence of comorbidities and its effects in patients infected with SARS-CoV-2: a systematic review and meta-analysis,https://doi.org/10.1016/j.ijid.2020.03.017,Int J Infect Dis,,,,,,,,,,,,,,,,Systematic review,576.0,"A systematic search was conducted on studies published from January 1, 2019 to February 25, 2020 in PubMed, EMBASE, and Web of Science databases.",,,,"As of February 25, 2020, a total of 1 576 participants were included in our meta-analysis.","The most prevalent comorbidities were hypertension (21.1%, 95% CI: 13.0–27.2%) and diabetes (9.7%, 95% CI: 7.2–12.2%), followed by cardiovascular disease (8.4%, 95% CI: 3.8–13.8%) and respiratory system disease (1.5%, 95% CI: 0.9–2.1%).

Higher risk of hypertension (OR 2.36, 95% CI: 1.46–3.83), respiratory system disease (OR 2.46, 95% CI: 1.76–3.44), and cardiovascular disease (OR 3.42, 95% CI: 1.88–6.22) were observed in the severe group.

Higher risk of hypertension (OR 2.36, 95% CI: 1.46-3.83), respiratory system disease (OR 2.46, 95% CI: 1.76-3.44), and cardiovascular disease (OR 3.42, 95% CI: 1.88-6.22) were observed in the severe group.

As shown in Figure 2 (inserts A, B, C, D), the most prevalent comorbidities were hypertension (21.1%, 95% CI: 13.0–27.2%) and diabetes (9.7%, 95% CI: 7.2–12.2%), followed by cardiovascular disease (8.4%, 95% CI: 3.8–13.8%) and respiratory system disease (1.5%, 95% CI: 0.9–2.1%).

As shown in Figure 2 (inserts A, B, C, D), the most prevalent comorbidities were hypertension (21.1%, 95% CI: 13.0-27.2%) and diabetes (9.7%, 95% CI: 7.2-12.2%), followed by cardiovascular disease (8.4%, 95% CI: 3.8-13.8%) and respiratory system disease (1.5%, 95% CI: 0.9-2.1%).

When compared between severe and non-severe patients, the pooled OR of hypertension, respiratory system disease, and cardiovascular disease were 2.36 (95% CI: 1.46–3.83), 2.46 (95% CI: 1.76–3.44) and 3.42 (95% CI: 1.88–6.22) respectively.",2020-05-12
,2020-03-06,ddPCR: a more sensitive and accurate tool for SARS-CoV-2 detection in low viral load specimens,https://doi.org/10.1101/2020.02.29.20029439,medrxiv,,,,,,,,,,,,,,,,Other,57.0,"To perform the tests of clinical samples, throat swab samples of 63 suspected outpatients and 14 supposed convalescents were randomly collected by the medical staffs from COVID-19 designated Renmin and Zhongnan Hospital of Wuhan University.",,,,"Among 57 samples, all of which were reported as negative nucleic acid by officially approved clinical RT-PCR detection, 43 samples were collected from suspected patients with fever in clinic, and 14 were from supposed convalescents who were about to discharge after treatment.","The sensitivity, specificity, PPV, NPV, NLR and accuracy were improved from 40% (95% CI: 27-55%), 100% (95% CI: 54-100%), 100%, 16% (95% CI: 13-19%), 0.6 (95% CI: 0.48-0.75) and 47% (95% CI: 33-60%) for RT-PCR to 94% (95% CI: 83-99%), 100% (95% CI: 48-100%), 100%, 63% (95% CI: 36-83%), 0.06 (95% CI: 0.02-0.18) and 95% (95% CI: 84-99%) for ddPCR, respectively.",2020-05-12
,2020-02-28,Analysis of factors associated with disease outcomes in hospitalized patients with 2019 novel coronavirus disease,https://doi.org/10.1097/cm9.0000000000000775,Chin Med J (Engl),,,,,,,,,,,,,,,,Other,11.0,"Patients included in the study had been diagnosed with COVID-19 associated pneumonia between December 30, 2019, and January 15, 2020 , and hospitalized at one of three tertiary hospitals in Wuhan for over two weeks.",,,,"A total of 11 patients (14.1%) were included in the progression group, and 67 patients (85.9%) were included in the improvement/stabilization group.","The results of univariate logistic analysis found that age (OR, 10.575; 95% CI: 2.095–53.386; P = 0.004), history of smoking (OR, 12.187; 95% CI: 1.762–84.306; P = 0.011), maximum body temperature at admission (OR, 9.709; 95% CI: 1.176–83.330; P = 0.035), respiratory failure (OR, 8.021; 95% CI: 2.022–31.821; P = 0.003), severe illness (OR, 4.651; 95% CI: 0.930–23.250; P = 0.061), albumin (OR, 12.536; 95% CI: 2.409–65.233; P = 0.003), creatinine (OR, 6.800; 95% CI: 1.424–32.470; P = 0.016), procalcitonin (OR, 3.831; 95% CI: 0.551–27.027; P = 0.071), C-reactive protein (OR, 5.988; 95% CI: 1.179–30.300; P = 0.031) were significantly associated with the disease progression.

Multivariate logistic analysis indicated that age (odds ratio [OR], 8.546; 95% confidence interval [CI]: 1.628–44.864; P = 0.011), history of smoking (OR, 14.285; 95% CI: 1.577–25.000; P = 0.018), maximum body temperature at admission (OR, 8.999; 95% CI: 1.036–78.147, P = 0.046), respiratory failure (OR, 8.772, 95% CI: 1.942–40.000; P = 0.016), albumin (OR, 7.353, 95% CI: 1.098–50.000; P = 0.003), and C-reactive protein (OR, 10.530; 95% CI: 1.224−34.701, P = 0.028) were risk factors for disease progression.",2020-05-12
0,2020-04-29,"Role of Drugs Affecting the Renin-Angiotensin-Aldosterone System on Susceptibility and Severity of COVID-19: A Large Case-Control Study from Zheijang Province, China.",https://doi.org/10.1101/2020.04.24.20077875,medrxiv,AOR: 1.94,0.5,7.52,0.34,Not Significant,Adjusted,Extracted,,,,,,,,,Retrospective observational study,610,"14 hospitals in Zhejiang province, China between Jan 10 and Feb 28, 2020 and confirmed diagnosis of Covid-19 infection were included",5/6/2020,N,N,,,
1,2020-04-23,Risk factors of critical & mortal COVID-19 cases: A systematic literature review and meta-analysis,https://doi.org/10.1016/j.jinf.2020.04.021,Journal of Infection,OR: 1.60,0.81,3.18,0.18,Not Significant,Not Adjusted,Extracted,,,,,,,,,Systematic review and meta-analysis,3034 patients from 13 studies,China,5/6/2020,Y,N,,,
2,2020-04-21,Do Patients with Cancer Have a Poorer Prognosis of COVID-19? An Experience in New York City. Title: Do Patients with Cancer Have a Poorer Prognosis of COVID-19? An Experience in New York,http://doi.org/10.1016/j.annonc.2020.04.006,Annals of Oncology,RR 1.89,1.37,2.61,,Significant,Not Adjusted,Extracted,RR 1.15,0.84,1.57,,Not Significant,Not Adjusted,Extracted,,Retrospective observational study,5688,"Mount Sinai Hospital from March 1 to April 6, 2020",5/6/2020,Y,N,,,
3,2020-04-17,Outcomes of the 2019 Novel Coronavirus in patients with or without a history of cancer - a multi-centre North London experience,https://doi.org/10.1101/2020.04.16.20061127,medRxiv,OR 0.68,0.2,2.32,0.53,Not Significant,Not Adjusted,Calculated,OR 1,0.28,3.63,1.0,Not Significant,Not Adjusted,Calculated,,Retrospective observational study,52,"COVID-19 patients with or without a history of cancer, admited to four London hospitals from 12th March to 7th April 2020.",5/6/2020,N,N,,,
4,2020-04-16,Characteristics and outcomes of a cohort of SARS-CoV-2 patients in the Province of Reggio,http://doi.org/10.1101/2020.04.13.20063545,,,,,,,,,HR 1.4,1.0,2.0,,Significant,Adjusted,Extracted,Age and gender,Retrospective observational study,2362,"All patients in Reggio Emilia, Italiy from Feb 27 to April 2, 2025",5/6/2020,N,N,,,
5,2020-04-16,Characteristics and outcomes of a cohort of SARS-CoV-2 patients in the Province of Reggio,https://doi.org/10.1101/2020.04.13.20063545,medRxiv,HR 1.4,1.1,1.7,,Significant,Not Adjusted,Extracted,HR 1.4,1.0,2.0,,Not Significant,Not Adjusted,Extracted,,Retrospective observational study,2653,"All symptomatic patients who tested positive in Reggio from February 27 to April 2, 2020.",5/6/2020,N,N,,,
6,2020-04-12,Risk factors for severity and mortality in adult COVID-19 inpatients in Wuhan Risk factors for severity and mortality in adult COVID-19 1 inpatients in Wuhan,http://doi.org/10.1016/j.jaci.2020.04.006,Journal of Allergy and Clinical Immunology,OR 1.42,0.62,3.25,0.41,Not Significant,Not Adjusted,Calculated,,,,,,,,,Retrospective observational study,548,"Sino-French New City Branch of Tongji Hospital, Huazhong University of Science and 161 Technology in Wuhan from January 26, 2020 to February 5, 2020",5/6/2020,N,N,,,
7,2020-04-11,"Factors associated with hospitalization and critical illness among 4,103 patients with",http://doi.org/10.1101/2020.04.08.20057794,medRxiv,OR 1.14,0.67,1.91,0.63,Not Significant,Not Adjusted,Extracted,,,,,,,,,Cross-sectional study,4103,"Single-center study in  New York City between March 1, 2020 and April 2, 2020, with follow up through April 7, 2021",4/21/2020,Y,N,,,
8,2020-03-20,"Epidemiological, clinical characteristics of cases of SARS-CoV-2 infection with abnormal imaging findings",http://doi.org/10.1016/j.ijid.2020.03.040,International Journal of Infectious Diseases,OR 8.30,1.64,42.01,0.01,Significant,Not Adjusted,Extracted,,,,,,,,,Retrospective observational study,645,"Zhejiang from  Jan 17 to Feb 8, 2022",5/6/2020,N,N,,,
9,2020-03-17,"Incidence, clinical characteristics and prognostic factor of patients with COVID-19: a systematic review and meta-analysis",https://doi.org/10.1101/2020.03.17.20037572,medRxiv,RR 2.93,1.34,6.41,,Significant,Not Adjusted,Extracted,,,,,,,,Cancer,Systematic review and meta-analysis,Not reported number of studies out of 30 enrolling 5300 patients,"PubMed, Web of Science Core Collection, Embase, Cochrane and MedRxiv databases were searched through February 25, 2020.",4/10/2020,N,N,,,
10,2020-02-27,"Comorbidity and its impact on 1,590 patients with COVID-19 in China: A Nationwide Analysis",https://doi.org/10.1101/2020.02.25.20027664,medRxiv,HR 3.50,1.6,7.64,<0.01,Significant,Not Adjusted,Extracted,,,,,,,,,Retrospective observational study,1590,"575 hospitals in China, from  November 21st, 2019 to January 31st, 2020",4/10/2020,Y,N,,,
11,2020-02-25,"Neurological Manifestations of Hospitalized Patients with COVID-19 in Wuhan, China: a retrospective case series study",https://doi.org/10.1101/2020.02.22.20026500,medRxiv,OR 0.89,0.28,2.81,0.84,Not Significant,Not Adjusted,Calculated,,,,,,,,,Case series,214,Union Hospital of Huazhong University of Science and Technology in Wuhan from 16 January to 19 February 2020,4/10/2020,N,N,,,
